text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
Okay noted. WPR is  <#> . YPC is  <#> . WPRCD is  <#> . YPCH is  <#>. WPB is  <#> . From teck ghee cc.,ham,super_sms_dataset,ham,0,0,0,general,Okay noted. WPR is  <#> . YPC is  <#> . WPRCD is  <#> . YPCH is  <#>. WPB is  <#> . From teck ghee cc.,Okay noted. WPR is <#> . YPC is <#> . WPRCD is <#> . YPCH is <#>. WPB is <#> . From teck ghee cc.,client_1
"Tks u so much my beloved  according 2 medical test  it ""ws"" tyhoid fever. Ese gan oo! My regards 2 femi                  ",ham,exais_sms_spam,HAM,0,0,0,general,"Tks u so much my beloved  according 2 medical test  it ""ws"" tyhoid fever. Ese gan oo! My regards 2 femi                  ","Tks u so much my beloved according 2 medical test it ""ws"" tyhoid fever. Ese gan oo! My regards 2 femi",client_1
Kk. No prob.. give me ur Acc number lor.:-),ham,super_sms_dataset,ham,0,0,0,general,Kk. No prob.. give me ur Acc number lor.:-),Kk. No prob.. give me ur Acc number lor.:-),client_1
"congratulations! thanks to a good friend u have won the £2,000 xmas prize. 2 claim embody easy, just call 08718726978 now! only 10p per minute. bt-national-rate",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"congratulations! thanks to a good friend u have won the £2,000 xmas prize. 2 claim embody easy, just call 08718726978 now! only 10p per minute. bt-national-rate","congratulations! thanks to a good friend u have won the £2,000 xmas prize. 2 claim embody easy, just call 08718726978 now! only 10p per minute. bt-national-rate",client_1
"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",ham,uci_sms_spam,ham,0,0,0,general,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8","Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",client_1
I'm also came to room.,ham,uci_sms_spam,ham,0,0,0,general,I'm also came to room.,I'm also came to room.,client_1
username :aliente1password: 16e21AK@                    ,ham,exais_sms_spam,HAM,0,0,0,general,username :aliente1password: 16e21AK@                    ,username :aliente1password: 16e21AK@,client_1
Okie... No prob... Take ur time.... Thanx anyway...,ham,super_sms_dataset,ham,0,0,0,general,Okie... No prob... Take ur time.... Thanx anyway...,Okie... No prob... Take ur time.... Thanx anyway...,client_1
Are you pregnant or do you have a new infant or have family that has? Get 5 FREE days of baby and pregnancy tips then N50/5 days. Text BABY to 38888.                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Are you pregnant or do you have a new infant or have family that has? Get 5 FREE days of baby and pregnancy tips then N50/5 days. Text BABY to 38888.                    ,Are you pregnant or do you have a new infant or have family that has? Get 5 FREE days of baby and pregnancy tips then N50/5 days. Text BABY to 38888.,client_1
It s nt 'him' it s 'her',ham,super_sms_dataset,ham,0,0,0,general,It s nt 'him' it s 'her',It s nt 'him' it s 'her',client_1
K..k..i'm also fine:)when will you complete the course?,ham,uci_sms_spam,ham,0,0,0,general,K..k..i'm also fine:)when will you complete the course?,K..k..i'm also fine:)when will you complete the course?,client_1
Send me the new number,ham,uci_sms_spam,ham,0,0,0,general,Send me the new number,Send me the new number,client_1
i cant talk to you now.i will call when i can.dont keep calling.,ham,uci_sms_spam,ham,0,0,0,general,i cant talk to you now.i will call when i can.dont keep calling.,i cant talk to you now.i will call when i can.dont keep calling.,client_1
URGENT! We are trying to contact U. Todays draw shows that you have won a Ã¥Â£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,smishing,combined_labeled_dataset,smishing,0,0,1,reward_prize,URGENT! We are trying to contact U. Todays draw shows that you have won a Ã¥Â£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a Ã¥Â£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,client_1
Yes...will be coming with Rolley                    ,ham,exais_sms_spam,HAM,0,0,0,general,Yes...will be coming with Rolley                    ,Yes...will be coming with Rolley,client_1
urgent! we embody prove to contact u. todays draw shows that you experience won a £800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,urgent! we embody prove to contact u. todays draw shows that you experience won a £800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only,urgent! we embody prove to contact u. todays draw shows that you experience won a £800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only,client_1
"this is the 2nd time we ingest tried 2 contact u. u possess won the 750 pound prize. 2 claim be easy, call 08718726970 now! only 10p per min. bt-national-rate",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"this is the 2nd time we ingest tried 2 contact u. u possess won the 750 pound prize. 2 claim be easy, call 08718726970 now! only 10p per min. bt-national-rate","this is the 2nd time we ingest tried 2 contact u. u possess won the 750 pound prize. 2 claim be easy, call 08718726970 now! only 10p per min. bt-national-rate",client_1
"Oh... I don't know, but probably not east, most of those lgs are dead",ham,super_sms_dataset,ham,0,0,0,general,"Oh... I don't know, but probably not east, most of those lgs are dead","Oh... I don't know, but probably not east, most of those lgs are dead",client_1
If u are tired of walking  may be u can wait for us  find somewhere to sit. We are about done here. Let me know                  ,ham,exais_sms_spam,HAM,0,0,0,general,If u are tired of walking  may be u can wait for us  find somewhere to sit. We are about done here. Let me know                  ,If u are tired of walking may be u can wait for us find somewhere to sit. We are about done here. Let me know,client_1
intex launches match ki baat intex ke saath buy new intex sp  get chance to win ipl ticket visit wwwintexcoinoffer or sms offer to  contacttsm,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,intex launches match ki baat intex ke saath buy new intex sp  get chance to win ipl ticket visit wwwintexcoinoffer or sms offer to  contacttsm,intex launches match ki baat intex ke saath buy new intex sp get chance to win ipl ticket visit wwwintexcoinoffer or sms offer to contacttsm,client_1
"Hi There are only a few days left to complete this quick survey for your chance to win a $100 gift voucher.  The survey is for the Department of Education, Skills and Employment to help improve questions for income support applications. Thank you and click here to start",spam,super_sms_dataset,spam,0,0,0,general,"Hi There are only a few days left to complete this quick survey for your chance to win a $100 gift voucher.  The survey is for the Department of Education, Skills and Employment to help improve questions for income support applications. Thank you and click here to start","Hi There are only a few days left to complete this quick survey for your chance to win a $100 gift voucher. The survey is for the Department of Education, Skills and Employment to help improve questions for income support applications. Thank you and click here to start",client_1
Meet at __ ?        Wat time __ ?,ham,super_sms_dataset,ham,0,0,0,general,Meet at __ ?        Wat time __ ?,Meet at __ ? Wat time __ ?,client_1
you ingest won! as a valued vodafone customer our computer has picked you to advance a £350 prize. to amass is easy. just phone 09061743385,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,you ingest won! as a valued vodafone customer our computer has picked you to advance a £350 prize. to amass is easy. just phone 09061743385,you ingest won! as a valued vodafone customer our computer has picked you to advance a £350 prize. to amass is easy. just phone 09061743385,client_1
last month to get a free iphones or nights cruise trip to singapore on a new club mahindra membership for more details sms or call megha  tc,spam,super_sms_dataset,spam,0,0,0,general,last month to get a free iphones or nights cruise trip to singapore on a new club mahindra membership for more details sms or call megha  tc,last month to get a free iphones or nights cruise trip to singapore on a new club mahindra membership for more details sms or call megha tc,client_1
Please call me. Enjoy non-stop Eskimi on MTN GoodyBag Social Bundles. Text ESKM or ESKW to 131 for monthly (N60) or weekly (N25) plan!                    ,ham,exais_sms_spam,HAM,0,0,0,general,Please call me. Enjoy non-stop Eskimi on MTN GoodyBag Social Bundles. Text ESKM or ESKW to 131 for monthly (N60) or weekly (N25) plan!                    ,Please call me. Enjoy non-stop Eskimi on MTN GoodyBag Social Bundles. Text ESKM or ESKW to 131 for monthly (N60) or weekly (N25) plan!,client_1
"Lumzzzz I'm sick): hopefully I'm better by tmr, then I'll go! Let youknow tmr morning!! sorry sorry!!! X.x",ham,super_sms_dataset,ham,0,0,0,general,"Lumzzzz I'm sick): hopefully I'm better by tmr, then I'll go! Let youknow tmr morning!! sorry sorry!!! X.x","Lumzzzz I'm sick): hopefully I'm better by tmr, then I'll go! Let youknow tmr morning!! sorry sorry!!! X.x",client_1
0706XXXXX53 I discovered just this morning that I mistakenly sent the guy's number to the guy himself instead of sending to you.                     ,ham,exais_sms_spam,HAM,0,0,0,general,0706XXXXX53 I discovered just this morning that I mistakenly sent the guy's number to the guy himself instead of sending to you.                     ,0706XXXXX53 I discovered just this morning that I mistakenly sent the guy's number to the guy himself instead of sending to you.,client_1
urgent! this is the 2nd attempt to contact u!u experience won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,urgent! this is the 2nd attempt to contact u!u experience won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50,urgent! this is the 2nd attempt to contact u!u experience won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50,client_1
"as a valued customer, i am pleased to advise you that following recent lucky draw of your mobile no. you exist grant with a rs.5,00,000 bonus prize, call 7908807538",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"as a valued customer, i am pleased to advise you that following recent lucky draw of your mobile no. you exist grant with a rs.5,00,000 bonus prize, call 7908807538","as a valued customer, i am pleased to advise you that following recent lucky draw of your mobile no. you exist grant with a rs.5,00,000 bonus prize, call 7908807538",client_1
